########## Scenario Component Metadata ##########
#Scenario component type: Market Share
#Type: HDV-EV (light)
#Subset: trn_freight_road : Light truck : BEV : million ton-km : Trn-Onroad;trn_freight_road : Light truck : FCEV : million ton-km : Trn-Onroad;
#Superset: trn_freight_road : Light truck : BEV : million ton-km : Trn-Onroad;trn_freight_road : Light truck : FCEV : million ton-km : Trn-Onroad;trn_freight_road : Light truck : Hybrid Liquids : million ton-km : Trn-Onroad;trn_freight_road : Light truck : Liquids : million ton-km : Trn-Onroad;trn_freight_road : Light truck : NG : million ton-km : Trn-Onroad;
#Applied to: New Purchases
#Treatment: Each Selected Region
#Constraint: Lower
#Policy name: HDV-EV-light_New_Reg_Ea
#Market name: HDV-EV-light_New_Reg_Ea_Mkt
#Regions: AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY,USA
#Table data:2025 , 0.167
#Table data:2030 , 0.333
#Table data:2035 , 0.500
#Table data:2040 , 0.667
#Table data:2045 , 0.833
#################################################
INPUT_TABLE
Variable ID
GLIMPSEPFStdActivate

region,policy,market,type,year,constrained
NM,NM_HDV-EV-light_New_Reg_Ea-2030,NM_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
NM,NM_HDV-EV-light_New_Reg_Ea-2035,NM_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
NM,NM_HDV-EV-light_New_Reg_Ea-2040,NM_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
NM,NM_HDV-EV-light_New_Reg_Ea-2045,NM_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
NV,NV_HDV-EV-light_New_Reg_Ea-2025,NV_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
NV,NV_HDV-EV-light_New_Reg_Ea-2030,NV_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
NV,NV_HDV-EV-light_New_Reg_Ea-2035,NV_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
NV,NV_HDV-EV-light_New_Reg_Ea-2040,NV_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
NV,NV_HDV-EV-light_New_Reg_Ea-2045,NV_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
NY,NY_HDV-EV-light_New_Reg_Ea-2025,NY_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
NY,NY_HDV-EV-light_New_Reg_Ea-2030,NY_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
NY,NY_HDV-EV-light_New_Reg_Ea-2035,NY_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
NY,NY_HDV-EV-light_New_Reg_Ea-2040,NY_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
NY,NY_HDV-EV-light_New_Reg_Ea-2045,NY_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
OH,OH_HDV-EV-light_New_Reg_Ea-2025,OH_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
OH,OH_HDV-EV-light_New_Reg_Ea-2030,OH_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
OH,OH_HDV-EV-light_New_Reg_Ea-2035,OH_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
OH,OH_HDV-EV-light_New_Reg_Ea-2040,OH_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
OH,OH_HDV-EV-light_New_Reg_Ea-2045,OH_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
OK,OK_HDV-EV-light_New_Reg_Ea-2025,OK_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
OK,OK_HDV-EV-light_New_Reg_Ea-2030,OK_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
OK,OK_HDV-EV-light_New_Reg_Ea-2035,OK_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
OK,OK_HDV-EV-light_New_Reg_Ea-2040,OK_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
OK,OK_HDV-EV-light_New_Reg_Ea-2045,OK_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
OR,OR_HDV-EV-light_New_Reg_Ea-2025,OR_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
OR,OR_HDV-EV-light_New_Reg_Ea-2030,OR_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
OR,OR_HDV-EV-light_New_Reg_Ea-2035,OR_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
OR,OR_HDV-EV-light_New_Reg_Ea-2040,OR_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
OR,OR_HDV-EV-light_New_Reg_Ea-2045,OR_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
PA,PA_HDV-EV-light_New_Reg_Ea-2025,PA_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
PA,PA_HDV-EV-light_New_Reg_Ea-2030,PA_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
PA,PA_HDV-EV-light_New_Reg_Ea-2035,PA_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
PA,PA_HDV-EV-light_New_Reg_Ea-2040,PA_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
PA,PA_HDV-EV-light_New_Reg_Ea-2045,PA_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
RI,RI_HDV-EV-light_New_Reg_Ea-2025,RI_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
RI,RI_HDV-EV-light_New_Reg_Ea-2030,RI_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
RI,RI_HDV-EV-light_New_Reg_Ea-2035,RI_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
RI,RI_HDV-EV-light_New_Reg_Ea-2040,RI_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
RI,RI_HDV-EV-light_New_Reg_Ea-2045,RI_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
SC,SC_HDV-EV-light_New_Reg_Ea-2025,SC_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
SC,SC_HDV-EV-light_New_Reg_Ea-2030,SC_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
SC,SC_HDV-EV-light_New_Reg_Ea-2035,SC_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
SC,SC_HDV-EV-light_New_Reg_Ea-2040,SC_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
SC,SC_HDV-EV-light_New_Reg_Ea-2045,SC_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
SD,SD_HDV-EV-light_New_Reg_Ea-2025,SD_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
SD,SD_HDV-EV-light_New_Reg_Ea-2030,SD_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
SD,SD_HDV-EV-light_New_Reg_Ea-2035,SD_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
SD,SD_HDV-EV-light_New_Reg_Ea-2040,SD_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
SD,SD_HDV-EV-light_New_Reg_Ea-2045,SD_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
TN,TN_HDV-EV-light_New_Reg_Ea-2025,TN_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
TN,TN_HDV-EV-light_New_Reg_Ea-2030,TN_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
TN,TN_HDV-EV-light_New_Reg_Ea-2035,TN_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
TN,TN_HDV-EV-light_New_Reg_Ea-2040,TN_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
TN,TN_HDV-EV-light_New_Reg_Ea-2045,TN_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
TX,TX_HDV-EV-light_New_Reg_Ea-2025,TX_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
TX,TX_HDV-EV-light_New_Reg_Ea-2030,TX_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
TX,TX_HDV-EV-light_New_Reg_Ea-2035,TX_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
TX,TX_HDV-EV-light_New_Reg_Ea-2040,TX_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
TX,TX_HDV-EV-light_New_Reg_Ea-2045,TX_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
UT,UT_HDV-EV-light_New_Reg_Ea-2025,UT_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
UT,UT_HDV-EV-light_New_Reg_Ea-2030,UT_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
UT,UT_HDV-EV-light_New_Reg_Ea-2035,UT_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
UT,UT_HDV-EV-light_New_Reg_Ea-2040,UT_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
UT,UT_HDV-EV-light_New_Reg_Ea-2045,UT_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
VA,VA_HDV-EV-light_New_Reg_Ea-2025,VA_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
VA,VA_HDV-EV-light_New_Reg_Ea-2030,VA_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
VA,VA_HDV-EV-light_New_Reg_Ea-2035,VA_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
VA,VA_HDV-EV-light_New_Reg_Ea-2040,VA_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
VA,VA_HDV-EV-light_New_Reg_Ea-2045,VA_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
VT,VT_HDV-EV-light_New_Reg_Ea-2025,VT_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
VT,VT_HDV-EV-light_New_Reg_Ea-2030,VT_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
VT,VT_HDV-EV-light_New_Reg_Ea-2035,VT_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
VT,VT_HDV-EV-light_New_Reg_Ea-2040,VT_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
VT,VT_HDV-EV-light_New_Reg_Ea-2045,VT_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
WA,WA_HDV-EV-light_New_Reg_Ea-2025,WA_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
WA,WA_HDV-EV-light_New_Reg_Ea-2030,WA_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
WA,WA_HDV-EV-light_New_Reg_Ea-2035,WA_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
WA,WA_HDV-EV-light_New_Reg_Ea-2040,WA_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
WA,WA_HDV-EV-light_New_Reg_Ea-2045,WA_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
WI,WI_HDV-EV-light_New_Reg_Ea-2025,WI_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
WI,WI_HDV-EV-light_New_Reg_Ea-2030,WI_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
WI,WI_HDV-EV-light_New_Reg_Ea-2035,WI_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
WI,WI_HDV-EV-light_New_Reg_Ea-2040,WI_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
WI,WI_HDV-EV-light_New_Reg_Ea-2045,WI_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
WV,WV_HDV-EV-light_New_Reg_Ea-2025,WV_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
WV,WV_HDV-EV-light_New_Reg_Ea-2030,WV_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
WV,WV_HDV-EV-light_New_Reg_Ea-2035,WV_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
WV,WV_HDV-EV-light_New_Reg_Ea-2040,WV_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
WV,WV_HDV-EV-light_New_Reg_Ea-2045,WV_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1
WY,WY_HDV-EV-light_New_Reg_Ea-2025,WY_HDV-EV-light_New_Reg_Ea_Mkt-2025,RES,2025,1
WY,WY_HDV-EV-light_New_Reg_Ea-2030,WY_HDV-EV-light_New_Reg_Ea_Mkt-2030,RES,2030,1
WY,WY_HDV-EV-light_New_Reg_Ea-2035,WY_HDV-EV-light_New_Reg_Ea_Mkt-2035,RES,2035,1
WY,WY_HDV-EV-light_New_Reg_Ea-2040,WY_HDV-EV-light_New_Reg_Ea_Mkt-2040,RES,2040,1
WY,WY_HDV-EV-light_New_Reg_Ea-2045,WY_HDV-EV-light_New_Reg_Ea_Mkt-2045,RES,2045,1

INPUT_TABLE
Variable ID
GLIMPSEPFStdAdjCoef-v2

region,sector,subsector,tech,year,policy,adjcoef-year,adjcoef,unit-price-conv
AK,trn_freight_road,Light truck,BEV,2025,AK_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AK,trn_freight_road,Light truck,FCEV,2025,AK_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AK,trn_freight_road,Light truck,Hybrid Liquids,2025,AK_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AK,trn_freight_road,Light truck,Liquids,2025,AK_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AK,trn_freight_road,Light truck,NG,2025,AK_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AK,trn_freight_road,Light truck,BEV,2030,AK_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AK,trn_freight_road,Light truck,FCEV,2030,AK_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AK,trn_freight_road,Light truck,Hybrid Liquids,2030,AK_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AK,trn_freight_road,Light truck,Liquids,2030,AK_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AK,trn_freight_road,Light truck,NG,2030,AK_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AK,trn_freight_road,Light truck,BEV,2035,AK_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AK,trn_freight_road,Light truck,FCEV,2035,AK_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AK,trn_freight_road,Light truck,Hybrid Liquids,2035,AK_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AK,trn_freight_road,Light truck,Liquids,2035,AK_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AK,trn_freight_road,Light truck,NG,2035,AK_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AK,trn_freight_road,Light truck,BEV,2040,AK_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AK,trn_freight_road,Light truck,FCEV,2040,AK_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AK,trn_freight_road,Light truck,Hybrid Liquids,2040,AK_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AK,trn_freight_road,Light truck,Liquids,2040,AK_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AK,trn_freight_road,Light truck,NG,2040,AK_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AK,trn_freight_road,Light truck,BEV,2045,AK_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AK,trn_freight_road,Light truck,FCEV,2045,AK_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AK,trn_freight_road,Light truck,Hybrid Liquids,2045,AK_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AK,trn_freight_road,Light truck,Liquids,2045,AK_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AK,trn_freight_road,Light truck,NG,2045,AK_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AL,trn_freight_road,Light truck,BEV,2025,AL_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AL,trn_freight_road,Light truck,FCEV,2025,AL_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AL,trn_freight_road,Light truck,Hybrid Liquids,2025,AL_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AL,trn_freight_road,Light truck,Liquids,2025,AL_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AL,trn_freight_road,Light truck,NG,2025,AL_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AL,trn_freight_road,Light truck,BEV,2030,AL_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AL,trn_freight_road,Light truck,FCEV,2030,AL_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AL,trn_freight_road,Light truck,Hybrid Liquids,2030,AL_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AL,trn_freight_road,Light truck,Liquids,2030,AL_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AL,trn_freight_road,Light truck,NG,2030,AL_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AL,trn_freight_road,Light truck,BEV,2035,AL_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AL,trn_freight_road,Light truck,FCEV,2035,AL_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AL,trn_freight_road,Light truck,Hybrid Liquids,2035,AL_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AL,trn_freight_road,Light truck,Liquids,2035,AL_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AL,trn_freight_road,Light truck,NG,2035,AL_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AL,trn_freight_road,Light truck,BEV,2040,AL_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AL,trn_freight_road,Light truck,FCEV,2040,AL_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AL,trn_freight_road,Light truck,Hybrid Liquids,2040,AL_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AL,trn_freight_road,Light truck,Liquids,2040,AL_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AL,trn_freight_road,Light truck,NG,2040,AL_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AL,trn_freight_road,Light truck,BEV,2045,AL_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AL,trn_freight_road,Light truck,FCEV,2045,AL_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AL,trn_freight_road,Light truck,Hybrid Liquids,2045,AL_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AL,trn_freight_road,Light truck,Liquids,2045,AL_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AL,trn_freight_road,Light truck,NG,2045,AL_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AR,trn_freight_road,Light truck,BEV,2025,AR_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AR,trn_freight_road,Light truck,FCEV,2025,AR_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AR,trn_freight_road,Light truck,Hybrid Liquids,2025,AR_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AR,trn_freight_road,Light truck,Liquids,2025,AR_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AR,trn_freight_road,Light truck,NG,2025,AR_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AR,trn_freight_road,Light truck,BEV,2030,AR_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AR,trn_freight_road,Light truck,FCEV,2030,AR_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AR,trn_freight_road,Light truck,Hybrid Liquids,2030,AR_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AR,trn_freight_road,Light truck,Liquids,2030,AR_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AR,trn_freight_road,Light truck,NG,2030,AR_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AR,trn_freight_road,Light truck,BEV,2035,AR_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AR,trn_freight_road,Light truck,FCEV,2035,AR_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AR,trn_freight_road,Light truck,Hybrid Liquids,2035,AR_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AR,trn_freight_road,Light truck,Liquids,2035,AR_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AR,trn_freight_road,Light truck,NG,2035,AR_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AR,trn_freight_road,Light truck,BEV,2040,AR_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AR,trn_freight_road,Light truck,FCEV,2040,AR_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AR,trn_freight_road,Light truck,Hybrid Liquids,2040,AR_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AR,trn_freight_road,Light truck,Liquids,2040,AR_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AR,trn_freight_road,Light truck,NG,2040,AR_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AR,trn_freight_road,Light truck,BEV,2045,AR_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AR,trn_freight_road,Light truck,FCEV,2045,AR_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AR,trn_freight_road,Light truck,Hybrid Liquids,2045,AR_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AR,trn_freight_road,Light truck,Liquids,2045,AR_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AR,trn_freight_road,Light truck,NG,2045,AR_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AZ,trn_freight_road,Light truck,BEV,2025,AZ_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AZ,trn_freight_road,Light truck,FCEV,2025,AZ_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AZ,trn_freight_road,Light truck,Hybrid Liquids,2025,AZ_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AZ,trn_freight_road,Light truck,Liquids,2025,AZ_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AZ,trn_freight_road,Light truck,NG,2025,AZ_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
AZ,trn_freight_road,Light truck,BEV,2030,AZ_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AZ,trn_freight_road,Light truck,FCEV,2030,AZ_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AZ,trn_freight_road,Light truck,Hybrid Liquids,2030,AZ_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AZ,trn_freight_road,Light truck,Liquids,2030,AZ_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AZ,trn_freight_road,Light truck,NG,2030,AZ_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
AZ,trn_freight_road,Light truck,BEV,2035,AZ_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AZ,trn_freight_road,Light truck,FCEV,2035,AZ_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AZ,trn_freight_road,Light truck,Hybrid Liquids,2035,AZ_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AZ,trn_freight_road,Light truck,Liquids,2035,AZ_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AZ,trn_freight_road,Light truck,NG,2035,AZ_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
AZ,trn_freight_road,Light truck,BEV,2040,AZ_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AZ,trn_freight_road,Light truck,FCEV,2040,AZ_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AZ,trn_freight_road,Light truck,Hybrid Liquids,2040,AZ_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AZ,trn_freight_road,Light truck,Liquids,2040,AZ_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AZ,trn_freight_road,Light truck,NG,2040,AZ_HDV-EV-light_New_Reg_Ea-2040,2040,667.0,1e-3
AZ,trn_freight_road,Light truck,BEV,2045,AZ_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AZ,trn_freight_road,Light truck,FCEV,2045,AZ_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AZ,trn_freight_road,Light truck,Hybrid Liquids,2045,AZ_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AZ,trn_freight_road,Light truck,Liquids,2045,AZ_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
AZ,trn_freight_road,Light truck,NG,2045,AZ_HDV-EV-light_New_Reg_Ea-2045,2045,833.0,1e-3
CA,trn_freight_road,Light truck,BEV,2025,CA_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
CA,trn_freight_road,Light truck,FCEV,2025,CA_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
CA,trn_freight_road,Light truck,Hybrid Liquids,2025,CA_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
CA,trn_freight_road,Light truck,Liquids,2025,CA_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
CA,trn_freight_road,Light truck,NG,2025,CA_HDV-EV-light_New_Reg_Ea-2025,2025,167.0,1e-3
CA,trn_freight_road,Light truck,BEV,2030,CA_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
CA,trn_freight_road,Light truck,FCEV,2030,CA_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
CA,trn_freight_road,Light truck,Hybrid Liquids,2030,CA_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
CA,trn_freight_road,Light truck,Liquids,2030,CA_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
CA,trn_freight_road,Light truck,NG,2030,CA_HDV-EV-light_New_Reg_Ea-2030,2030,333.0,1e-3
CA,trn_freight_road,Light truck,BEV,2035,CA_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
CA,trn_freight_road,Light truck,FCEV,2035,CA_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
CA,trn_freight_road,Light truck,Hybrid Liquids,2035,CA_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
CA,trn_freight_road,Light truck,Liquids,2035,CA_HDV-EV-light_New_Reg_Ea-2035,2035,500.0,1e-3
